aptNm,aptSeq,excluUseAr,dealYear,dealMonth,dealDay,dealAmount,buildYear,umdNm,sggCd,floor,dealDate
힐스테이트 상도 센트럴파크,11590-3954,59.7754,2025,8,15,146000,2012,상도동,11590,12,2025-08-15
e편한세상상도노빌리티,11590-4879,84.8746,2025,8,24,183000,2018,상도동,11590,13,2025-08-24
힐스테이트 상도 센트럴파크,11590-3954,59.7754,2025,8,23,141500,2012,상도동,11590,8,2025-08-23
상도현대,11590-15,59.72,2025,8,23,64500,2003,상도동,11590,3,2025-08-23
동원베네스트,11590-3577,84.958,2025,8,22,121000,2008,상도동,11590,4,2025-08-22
쌍용스윗닷홈,11590-99,112.756,2025,8,20,125000,2003,상도동,11590,2,2025-08-20
힐스테이트 상도 센트럴파크,11590-3954,84.7835,2025,8,20,165000,2012,상도동,11590,15,2025-08-20
대우유로카운티,11590-101,142.129,2025,8,16,148000,2003,상도동,11590,4,2025-08-16
상도역롯데캐슬파크엘,11590-4993,84.9952,2025,8,13,174500,2021,상도동,11590,11,2025-08-13
래미안상도3차,11590-127,84.96,2025,8,6,148300,2004,상도동,11590,13,2025-08-06
e편한세상상도노빌리티,11590-4879,84.8746,2025,8,13,185000,2018,상도동,11590,12,2025-08-13
래미안상도3차,11590-127,164.91,2025,8,15,211000,2004,상도동,11590,14,2025-08-15
e편한세상상도노빌리티,11590-4879,84.8746,2025,8,4,176500,2018,상도동,11590,16,2025-08-04
힐스테이트 상도 센트럴파크,11590-3954,118.2086,2025,8,16,182000,2012,상도동,11590,7,2025-08-16
강남(488),11590-8,42.88,2025,8,8,16000,1972,상도동,11590,5,2025-08-08
래미안상도3차,11590-127,114.97,2025,8,8,151500,2004,상도동,11590,8,2025-08-08
상도휴엔하임,11590-4526,14.7,2025,8,10,13900,2016,상도동,11590,5,2025-08-10
래미안상도3차,11590-127,84.96,2025,8,4,140000,2004,상도동,11590,8,2025-08-04
상도효성해링턴플레이스,11590-4559,84.9506,2025,8,11,134500,2016,상도동,11590,6,2025-08-11
건영,11590-9,114.96,2025,8,5,118000,1997,상도동,11590,9,2025-08-05
힐스테이트 상도 센트럴파크,11590-3954,84.6099,2025,8,11,165000,2012,상도동,11590,17,2025-08-11
이수브라운스톤상도(527-0),11590-3441,84.99,2025,8,11,152000,2007,상도동,11590,13,2025-08-11
현대(관악),11590-3295,58.59,2025,8,9,71000,1992,상도동,11590,14,2025-08-09
상도동래미안1차,11590-22,59.828,2025,8,4,110000,2004,상도동,11590,17,2025-08-04
래미안상도3차,11590-127,84.96,2025,8,7,138500,2004,상도동,11590,3,2025-08-07
포스코더샵,11590-3412,59.99,2025,8,10,139000,2007,상도동,11590,12,2025-08-10
e편한세상상도노빌리티,11590-4879,84.9704,2025,8,7,180000,2018,상도동,11590,13,2025-08-07
상도역롯데캐슬파크엘,11590-4993,74.9853,2025,8,8,164700,2021,상도동,11590,20,2025-08-08
포스코더샵,11590-3412,101.993,2025,8,4,164000,2007,상도동,11590,6,2025-08-04
포스코더샵,11590-3412,161.481,2025,8,5,181000,2007,상도동,11590,9,2025-08-05
포스코더샵,11590-3412,59.96,2025,8,4,138500,2007,상도동,11590,12,2025-08-04
상도동래미안1차,11590-22,59.828,2025,8,4,110000,2004,상도동,11590,17,2025-08-04
상도휴엔하임,11590-4526,14.7,2025,8,4,14700,2016,상도동,11590,8,2025-08-04
상도효성해링턴플레이스,11590-4559,84.8136,2025,9,27,140000,2016,상도동,11590,24,2025-09-27
상도동삼호아파트,11590-13,84.52,2025,9,26,94000,1994,상도동,11590,17,2025-09-26
상도파크자이,11590-4642,72.088,2025,9,21,190000,2016,상도동,11590,25,2025-09-21
힐스테이트 상도 프레스티지,11590-4078,84.951,2025,9,26,167000,2013,상도동,11590,14,2025-09-26
e편한세상상도노빌리티,11590-4879,84.9704,2025,9,27,207000,2018,상도동,11590,17,2025-09-27
경향렉스빌,11590-23,84.5802,2025,9,30,85500,2002,상도동,11590,4,2025-09-30
동원베네스트,11590-3577,84.959,2025,9,29,132500,2008,상도동,11590,5,2025-09-29
쌍용스윗닷홈,11590-99,84.917,2025,9,23,113000,2003,상도동,11590,3,2025-09-23
래미안상도3차,11590-127,84.96,2025,9,30,151000,2004,상도동,11590,3,2025-09-30
중앙하이츠빌,11590-100,84.9883,2025,9,22,119000,2003,상도동,11590,12,2025-09-22
중앙하이츠빌,11590-100,84.9883,2025,9,27,119900,2003,상도동,11590,7,2025-09-27
e편한세상상도노빌리티,11590-4879,84.8746,2025,9,20,205000,2018,상도동,11590,17,2025-09-20
상도푸르지오클라베뉴,11590-5189,74.9953,2025,9,18,90000,2024,상도동,11590,7,2025-09-18
동원베네스트,11590-3577,84.958,2025,9,27,128000,2008,상도동,11590,9,2025-09-27
상도효성해링턴플레이스,11590-4559,59.9769,2025,9,21,120000,2016,상도동,11590,12,2025-09-21
힐스테이트 상도 센트럴파크,11590-3954,118.1759,2025,9,30,185000,2012,상도동,11590,16,2025-09-30
동원베네스트,11590-3577,84.97,2025,9,27,135000,2008,상도동,11590,12,2025-09-27
힐스테이트 상도 프레스티지,11590-4078,59.928,2025,9,30,150000,2013,상도동,11590,2,2025-09-30
아이파크,11590-126,114.83,2025,9,26,144000,2004,상도동,11590,20,2025-09-26
포스코더샵,11590-3412,84.995,2025,9,27,170000,2007,상도동,11590,8,2025-09-27
두산위브트레지움2차,11590-4495,84.864,2025,9,24,185000,2016,상도동,11590,13,2025-09-24
두산위브트레지움2차,11590-4495,84.864,2025,9,30,178000,2016,상도동,11590,5,2025-09-30
삼성래미안2,11590-102,59.886,2025,9,20,100000,2003,상도동,11590,8,2025-09-20
이수브라운스톤상도(527-0),11590-3441,84.91,2025,9,30,143000,2007,상도동,11590,1,2025-09-30
상도효성해링턴플레이스,11590-4559,59.9769,2025,9,20,122000,2016,상도동,11590,12,2025-09-20
힐스테이트 상도 프레스티지,11590-4078,84.884,2025,9,27,147000,2013,상도동,11590,1,2025-09-27
힐스테이트 상도 프레스티지,11590-4078,84.953,2025,9,26,165000,2013,상도동,11590,3,2025-09-26
현대(관악),11590-3295,84.78,2025,9,26,89500,1992,상도동,11590,15,2025-09-26
중앙하이츠빌,11590-100,123.6025,2025,9,30,140000,2003,상도동,11590,8,2025-09-30
상도효성해링턴플레이스,11590-4559,59.9769,2025,9,20,122000,2016,상도동,11590,23,2025-09-20
삼성래미안2,11590-102,114.738,2025,9,30,125000,2003,상도동,11590,3,2025-09-30
포스코더샵,11590-3412,59.99,2025,9,23,131000,2007,상도동,11590,1,2025-09-23
포스코더샵,11590-3412,132.735,2025,9,25,175000,2007,상도동,11590,14,2025-09-25
래미안상도3차,11590-127,84.96,2025,9,24,136000,2004,상도동,11590,2,2025-09-24
상도동삼호아파트,11590-13,114.63,2025,9,27,109700,1994,상도동,11590,8,2025-09-27
상도동삼호아파트,11590-13,84.52,2025,9,29,93000,1994,상도동,11590,7,2025-09-29
다온아파트,11590-4728,55.22,2025,9,27,57000,2017,상도동,11590,3,2025-09-27
상도효성해링턴플레이스,11590-4559,84.9506,2025,9,25,145000,2016,상도동,11590,23,2025-09-25
이수브라운스톤상도(527-0),11590-3441,84.84,2025,9,27,158000,2007,상도동,11590,13,2025-09-27
건영,11590-9,114.96,2025,9,24,125000,1997,상도동,11590,5,2025-09-24
래미안상도3차,11590-127,84.96,2025,9,19,134500,2004,상도동,11590,2,2025-09-19
래미안상도3차,11590-127,84.96,2025,9,30,152000,2004,상도동,11590,10,2025-09-30
e편한세상상도노빌리티,11590-4879,84.9704,2025,9,25,193000,2018,상도동,11590,7,2025-09-25
대림아파트,11590-85,84.89,2025,9,15,80000,1995,상도동,11590,3,2025-09-15
e편한세상상도노빌리티,11590-4879,84.9704,2025,9,27,199000,2018,상도동,11590,6,2025-09-27
건영,11590-9,114.96,2025,9,27,130000,1997,상도동,11590,5,2025-09-27
상도역롯데캐슬파크엘,11590-4993,74.9853,2025,9,27,171500,2021,상도동,11590,15,2025-09-27
힐스테이트 상도 센트럴파크,11590-3954,59.8758,2025,9,14,149500,2012,상도동,11590,10,2025-09-14
아이파크,11590-126,84.96,2025,9,27,135000,2004,상도동,11590,20,2025-09-27
래미안상도3차,11590-127,59.97,2025,9,30,133000,2004,상도동,11590,14,2025-09-30
두산위브트레지움2차,11590-4495,84.8032,2025,9,25,178000,2016,상도동,11590,19,2025-09-25
포스코더샵,11590-3412,132.735,2025,9,25,188000,2007,상도동,11590,14,2025-09-25
이수브라운스톤상도(527-0),11590-3441,84.99,2025,9,30,150000,2007,상도동,11590,1,2025-09-30
포스코더샵,11590-3412,152.222,2025,9,20,175500,2007,상도동,11590,4,2025-09-20
e편한세상상도노빌리티,11590-4879,84.9704,2025,9,12,187900,2018,상도동,11590,9,2025-09-12
힐스테이트 상도 센트럴파크,11590-3954,59.8758,2025,9,27,144000,2012,상도동,11590,12,2025-09-27
포스코더샵,11590-3412,152.222,2025,9,26,190000,2007,상도동,11590,14,2025-09-26
e편한세상상도노빌리티,11590-4879,84.8746,2025,9,7,185000,2018,상도동,11590,9,2025-09-07
쌍용스윗닷홈,11590-99,84.954,2025,9,20,118000,2003,상도동,11590,3,2025-09-20
상도2차갑을명가,11590-3358,84.33,2025,9,29,72000,2006,상도동,11590,2,2025-09-29
e편한세상상도노빌리티,11590-4879,84.8746,2025,9,28,200000,2018,상도동,11590,25,2025-09-28
e편한세상상도노빌리티,11590-4879,84.9704,2025,9,22,196000,2018,상도동,11590,13,2025-09-22
힐스테이트 상도 센트럴파크,11590-3954,84.7835,2025,9,28,163000,2012,상도동,11590,1,2025-09-28
힐스테이트 상도 프레스티지,11590-4078,84.884,2025,9,27,164000,2013,상도동,11590,11,2025-09-27
포스코더샵,11590-3412,59.99,2025,9,27,150000,2007,상도동,11590,6,2025-09-27
현대(관악),11590-3295,84.78,2025,9,27,86000,1992,상도동,11590,3,2025-09-27
래미안상도3차,11590-127,84.96,2025,9,26,149000,2004,상도동,11590,9,2025-09-26
두산위브트레지움2차,11590-4495,84.8624,2025,9,10,169000,2016,상도동,11590,7,2025-09-10
동원베네스트,11590-3577,84.97,2025,9,20,126500,2008,상도동,11590,9,2025-09-20
두산위브트레지움2차,11590-4495,84.8624,2025,9,13,169500,2016,상도동,11590,18,2025-09-13
힐스테이트 상도 프레스티지,11590-4078,84.951,2025,9,12,140000,2013,상도동,11590,1,2025-09-12
아이파크,11590-126,84.96,2025,9,20,133000,2004,상도동,11590,6,2025-09-20
래미안상도3차,11590-127,114.97,2025,9,2,148000,2004,상도동,11590,7,2025-09-02
중앙하이츠빌,11590-100,59.9388,2025,9,15,101300,2003,상도동,11590,10,2025-09-15
래미안상도3차,11590-127,114.97,2025,9,23,157000,2004,상도동,11590,9,2025-09-23
상도역롯데캐슬파크엘,11590-4993,59.9818,2025,9,20,160000,2021,상도동,11590,7,2025-09-20
래미안상도3차,11590-127,84.96,2025,9,25,147500,2004,상도동,11590,4,2025-09-25
상도역롯데캐슬파크엘,11590-4993,59.9818,2025,9,18,160000,2021,상도동,11590,17,2025-09-18
상도역롯데캐슬파크엘,11590-4993,84.965,2025,9,20,158000,2021,상도동,11590,1,2025-09-20
래미안상도3차,11590-127,84.96,2025,9,24,154000,2004,상도동,11590,4,2025-09-24
중앙하이츠빌,11590-100,84.9883,2025,9,24,130000,2003,상도동,11590,14,2025-09-24
힐스테이트 상도 프레스티지,11590-4078,84.884,2025,9,24,165000,2013,상도동,11590,4,2025-09-24
두산위브트레지움2차,11590-4495,84.864,2025,9,18,178500,2016,상도동,11590,23,2025-09-18
래미안상도3차,11590-127,84.96,2025,9,4,141000,2004,상도동,11590,13,2025-09-04
상도동삼호아파트,11590-13,114.63,2025,9,24,103500,1994,상도동,11590,6,2025-09-24
힐스테이트 상도 센트럴파크,11590-3954,84.7835,2025,9,24,173000,2012,상도동,11590,13,2025-09-24
상도파크자이,11590-4642,84.918,2025,9,15,197000,2016,상도동,11590,2,2025-09-15
상도더샵2차,11590-4206,84.99,2025,9,23,148500,2014,상도동,11590,2,2025-09-23
포스코더샵,11590-3412,161.481,2025,9,23,182000,2007,상도동,11590,5,2025-09-23
포스코더샵,11590-3412,84.995,2025,9,16,155000,2007,상도동,11590,2,2025-09-16
힐스테이트 상도 센트럴파크,11590-3954,118.1432,2025,9,21,185500,2012,상도동,11590,9,2025-09-21
아이파크,11590-126,84.96,2025,9,21,135000,2004,상도동,11590,6,2025-09-21
동원베네스트,11590-3577,84.97,2025,9,13,125500,2008,상도동,11590,4,2025-09-13
래미안상도3차,11590-127,114.97,2025,9,20,148000,2004,상도동,11590,2,2025-09-20
아이파크,11590-126,114.83,2025,9,15,152000,2004,상도동,11590,9,2025-09-15
현대(관악),11590-3295,84.78,2025,9,22,90000,1992,상도동,11590,14,2025-09-22
이수브라운스톤상도(527-0),11590-3441,59.94,2025,9,22,140000,2007,상도동,11590,5,2025-09-22
상도역롯데캐슬파크엘,11590-4993,59.9818,2025,9,15,139500,2021,상도동,11590,1,2025-09-15
상도1차갑을명가,11590-3356,84.72,2025,9,20,67000,2006,상도동,11590,1,2025-09-20
현대(관악),11590-3295,84.78,2025,9,20,85800,1992,상도동,11590,2,2025-09-20
상도푸르지오클라베뉴,11590-5189,74.9953,2025,9,13,134000,2024,상도동,11590,10,2025-09-13
상도현대,11590-15,84.97,2025,9,6,83000,2003,상도동,11590,6,2025-09-06
두산위브트레지움2차,11590-4495,84.9736,2025,9,17,170000,2016,상도동,11590,3,2025-09-17
포스코더샵,11590-3412,152.222,2025,9,20,166000,2007,상도동,11590,1,2025-09-20
경향렉스빌,11590-23,61.5494,2025,9,18,72000,2002,상도동,11590,16,2025-09-18
e편한세상상도노빌리티,11590-4879,84.9704,2025,9,14,193000,2018,상도동,11590,26,2025-09-14
래미안상도3차,11590-127,59.97,2025,9,16,126500,2004,상도동,11590,9,2025-09-16
힐스테이트 상도 프레스티지,11590-4078,84.884,2025,9,19,163000,2013,상도동,11590,6,2025-09-19
래미안상도3차,11590-127,84.96,2025,9,18,143000,2004,상도동,11590,7,2025-09-18
포스코더샵,11590-3412,132.735,2025,9,18,174000,2007,상도동,11590,6,2025-09-18
현대(관악),11590-3295,84.78,2025,9,18,88500,1992,상도동,11590,15,2025-09-18
현대(관악),11590-3295,58.59,2025,9,18,72000,1992,상도동,11590,2,2025-09-18
힐스테이트 상도 프레스티지,11590-4078,84.884,2025,9,15,165000,2013,상도동,11590,17,2025-09-15
힐스테이트 상도 센트럴파크,11590-3954,84.6099,2025,9,17,170000,2012,상도동,11590,10,2025-09-17
삼성래미안2,11590-102,59.886,2025,9,17,107000,2003,상도동,11590,13,2025-09-17
상도동삼호아파트,11590-13,84.52,2025,9,17,92500,1994,상도동,11590,10,2025-09-17
e편한세상상도노빌리티,11590-4879,84.8746,2025,9,3,189500,2018,상도동,11590,21,2025-09-03
현대(관악),11590-3295,84.78,2025,9,17,89200,1992,상도동,11590,7,2025-09-17
상도동삼호아파트,11590-13,114.63,2025,9,3,99500,1994,상도동,11590,6,2025-09-03
힐스테이트 상도 프레스티지,11590-4078,84.951,2025,9,13,165000,2013,상도동,11590,10,2025-09-13
건영,11590-9,32.8,2025,9,13,64500,1997,상도동,11590,4,2025-09-13
래미안상도3차,11590-127,84.96,2025,9,6,127500,2004,상도동,11590,1,2025-09-06
힐스테이트 상도 센트럴파크,11590-3954,84.7835,2025,9,7,172000,2012,상도동,11590,10,2025-09-07
래미안상도3차,11590-127,114.97,2025,9,2,148000,2004,상도동,11590,7,2025-09-02
삼성래미안2,11590-102,84.796,2025,9,9,104000,2003,상도동,11590,1,2025-09-09
힐스테이트 상도 센트럴파크,11590-3954,118.1432,2025,9,6,178000,2012,상도동,11590,3,2025-09-06
경향렉스빌,11590-23,58.7112,2025,9,8,68000,2002,상도동,11590,18,2025-09-08
상도1차갑을명가,11590-3356,84.95,2025,9,13,70500,2006,상도동,11590,5,2025-09-13
상도동삼호아파트,11590-13,114.63,2025,9,13,102500,1994,상도동,11590,9,2025-09-13
힐스테이트 상도 프레스티지,11590-4078,84.953,2025,9,14,156000,2013,상도동,11590,2,2025-09-14
종인아네스트(409-3),11590-3754,58.76,2025,9,10,62500,2010,상도동,11590,9,2025-09-10
쌍용스윗닷홈,11590-99,59.578,2025,9,9,106500,2003,상도동,11590,13,2025-09-09
이수브라운스톤상도(527-0),11590-3441,84.99,2025,9,12,155000,2007,상도동,11590,16,2025-09-12
상도파크자이,11590-4642,84.918,2025,9,1,195000,2016,상도동,11590,9,2025-09-01
상도역롯데캐슬파크엘,11590-4993,74.9587,2025,9,11,165000,2021,상도동,11590,3,2025-09-11
상도휴엔하임,11590-4526,14.7,2025,9,6,14800,2016,상도동,11590,7,2025-09-06
두산위브트레지움2차,11590-4495,84.9736,2025,9,11,175000,2016,상도동,11590,21,2025-09-11
상도동삼호아파트,11590-13,84.52,2025,9,10,90000,1994,상도동,11590,2,2025-09-10
삼익,11590-12,84.96,2025,9,9,86000,1997,상도동,11590,2,2025-09-09
래미안상도3차,11590-127,84.96,2025,9,9,142000,2004,상도동,11590,9,2025-09-09
래미안상도3차,11590-127,114.97,2025,9,14,160000,2004,상도동,11590,11,2025-09-14
래미안상도3차,11590-127,84.96,2025,9,8,138000,2004,상도동,11590,2,2025-09-08
래미안상도3차,11590-127,84.96,2025,9,6,147000,2004,상도동,11590,7,2025-09-06
씨티아모리움,11590-3991,14.1881,2025,9,6,12000,2012,상도동,11590,2,2025-09-06
상도동삼호아파트,11590-13,84.52,2025,9,2,87000,1994,상도동,11590,8,2025-09-02
e편한세상상도노빌리티,11590-4879,84.9704,2025,9,7,190000,2018,상도동,11590,4,2025-09-07
힐스테이트 상도 센트럴파크,11590-3954,84.6099,2025,9,5,172000,2012,상도동,11590,6,2025-09-05
상도휴엔하임,11590-4526,14.7,2025,9,3,13000,2016,상도동,11590,12,2025-09-03
래미안상도3차,11590-127,114.97,2025,9,1,158800,2004,상도동,11590,12,2025-09-01
힐스테이트 상도 센트럴파크,11590-3954,118.1759,2025,10,17,199000,2012,상도동,11590,11,2025-10-17
힐스테이트 상도 센트럴파크,11590-3954,84.6099,2025,10,19,180000,2012,상도동,11590,12,2025-10-19
힐스테이트 상도 센트럴파크,11590-3954,84.7835,2025,10,19,180000,2012,상도동,11590,13,2025-10-19
힐스테이트 상도 센트럴파크,11590-3954,118.2086,2025,10,18,200000,2012,상도동,11590,5,2025-10-18
힐스테이트 상도 센트럴파크,11590-3954,84.6099,2025,10,15,182000,2012,상도동,11590,4,2025-10-15
래미안상도3차,11590-127,84.96,2025,10,17,85000,2004,상도동,11590,5,2025-10-17
중앙하이츠빌,11590-100,84.9883,2025,10,18,130000,2003,상도동,11590,11,2025-10-18
힐스테이트 상도 센트럴파크,11590-3954,84.7835,2025,10,18,179000,2012,상도동,11590,8,2025-10-18
포스코더샵,11590-3412,84.995,2025,10,17,177000,2007,상도동,11590,6,2025-10-17
힐스테이트 상도 센트럴파크,11590-3954,84.6099,2025,10,18,177000,2012,상도동,11590,6,2025-10-18
래미안상도3차,11590-127,114.97,2025,10,17,153000,2004,상도동,11590,15,2025-10-17
힐스테이트 상도 프레스티지,11590-4078,84.922,2025,10,10,170000,2013,상도동,11590,5,2025-10-10
건영,11590-9,114.96,2025,10,15,140000,1997,상도동,11590,16,2025-10-15
e편한세상상도노빌리티,11590-4879,84.9704,2025,10,10,189000,2018,상도동,11590,1,2025-10-10
상도역롯데캐슬파크엘,11590-4993,84.965,2025,10,16,178000,2021,상도동,11590,1,2025-10-16
e편한세상상도노빌리티,11590-4879,84.9704,2025,10,15,214000,2018,상도동,11590,16,2025-10-15
쌍용스윗닷홈,11590-99,59.578,2025,10,15,110000,2003,상도동,11590,12,2025-10-15
상도역롯데캐슬파크엘,11590-4993,110.9996,2025,10,15,213000,2021,상도동,11590,5,2025-10-15
힐스테이트 상도 프레스티지,11590-4078,84.951,2025,10,15,175000,2013,상도동,11590,10,2025-10-15
